"Data Source","World Development Indicators",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"OECD members","OED","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","14061.9036229331","14372.1108870597","14998.4445816007","15677.8774385593","15182.2758770773","15086.3884397936","15651.0536384993","16000.1930487815","16636.7430861114","16713.1034224653","16503.5079297462","16657.7051132026","16707.2031875045","16918.6598395394","17646.0127242431","18199.8488318341","18774.3471675769","19310.9651021914","20191.4627578306","20640.6171956489","21018.1724588857","21136.6547512866","21405.8807247973","21435.7932402768","22006.9449642868","22474.1217667104","23051.5985371972","23818.5026995415","24505.2711977932","25097.1691244063","25780.497413448","25942.568770555","26201.1964938535","26388.4784201969","27106.6985445042","27624.9580115459","28264.0120772761","28510.2194361495","27652.6076353999","26746.0109503655","27667.6412505898","27944.1326331855","28242.6507523133","28454.5745499767","28938.5040462899","29704.3253147303","29960.7579998415","30558.8707204717","30908.8013396401","31283.4315837772","29431.6649002759","",
"Oman","OMN","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7882.06274851116","7904.32695242425","7699.08026334225","8261.85107962874","9170.89061023191","9202.55395941158","9604.79919833241","8899.19361976882","11892.8800883213","13150.5628514186","15352.0835782007","12737.631869538","12327.3803395033","9721.76838055829","10804.4816460472","10663.2816537123","10207.3727480802","10465.5334551422","10241.4063321336","10360.8221751876","10771.8895521749","10050.2432949587","","",
"Other small states","OSS","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9906.04584013783","","","","","","",
"Pakistan","PAK","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","812.606953773435","842.502257384636","875.324970970101","879.392391508282","880.452338220182","888.889972965482","924.958847521238","913.116357915307","924.433941223884","956.771581894384","971.568887963773","949.1796885311","975.481060417562","981.895897356238","975.686493285593","976.131095044675","976.026023383131","1008.94853582406","1062.21893790434","1093.70519216672","1102.45337453816","1124.68416244159","1096.1544375211","1123.29117093183","1131.63187638331","1152.12183050392","1148.08908638561","1178.45808374877","1211.54858781399","1256.60045560642","1166.94092791446","1218.45336002035","1236.71305199517","1225.40344469341","1207.21337577513","",
"Panama","PAN","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","3718.87965102775","3829.79992884521","3855.05357594554","3689.38242186348","3735.27488287456","3565.76891144757","3928.3004596368","4303.93616429589","4225.44818621391","4079.76082928963","4397.71573904041","4640.15503190014","4559.23850725178","4401.36535629205","4699.8190187969","4763.47872176585","5181.19874953525","4179.86531896906","4055.12308137201","4217.1126808538","4406.90807772224","4943.9880953213","5191.65796966331","5281.29337863369","4953.7604013759","5119.78928381359","5385.04010978367","5636.48318099377","5571.92125383183","5599.64209466594","5558.31826714154","5806.04373233403","5931.3001891816","6030.61858895992","6504.88524142984","6846.88198351395","7444.12789839595","8085.06334619558","8396.02973699692","8445.40812987032","9455.79076886025","10128.7924531186","10872.3865352283","10961.5671385531","11956.6888161492","12191.2784800261","12688.648672253","12422.5025401788","12444.665481498","9958.27657393328","",
"Peru","PER","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","2909.95613118184","2937.40938121653","2924.65786671993","3054.12392237533","3137.96793177299","3143.41508543915","3050.96751385184","2990.13194312109","2728.55327489482","2725.63668907637","2849.48604623226","2986.29670024214","2951.61218351652","2521.34686873453","2547.53764734074","2604.55953492698","2766.05659642921","3053.99605857417","2339.60563949148","2031.87580075952","2089.72036514192","2220.70560974611","2179.53434171067","2236.69913144543","2481.06668872355","2630.21353731245","2667.49710000262","2814.65591241088","2722.29495129454","2623.8437511481","2605.51693766479","2604.34333064335","2714.32026923836","2772.0189942343","2815.05883898739","2963.22894774493","3174.03260515007","3501.45937455667","3786.35629326255","3893.4002698196","4340.09181907117","4664.71460093793","4981.61863123286","5231.80528392093","5319.68470258479","5372.36724058448","5390.20046399566","5431.48308635625","5479.58397699108","5700.11840533955","5081.53441983307","",
"Philippines","PHL","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","1787.8705564999","1781.79483892312","1760.53903971988","1543.18182544518","1398.55736466106","1401.42800495739","1467.25111951827","1536.81438373654","1570.33415304551","1624.04126972831","1584.45318322041","1583.6065165824","1553.30675705195","1608.05865118654","1638.14993854702","1683.09087963048","1746.14345601407","1891.70640152874","1930.84972232841","1929.1334518544","1914.81130816335","1932.37336445568","1983.1467646476","1987.58814499423","2049.98276660061","2097.15932611379","2167.67039994294","2249.60292598146","2322.23657787019","2447.50277004135","2418.70468016004","2599.36961574978","2765.03639462923","2896.24866161523","3045.63936617562","3197.77671823449","3360.13391151225","3462.60502897314","3560.74271786987","3100.09510604913","",
"Palau","PLW","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2195.42434099035","","","","","","",
"Poland","POL","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4739.7552857416","5026.99028840795","5318.97041912141","5614.10356209921","5835.88370963813","6069.08304965442","6177.34265379428","6307.23483628771","6471.69554054066","6696.69126247349","7115.92087872313","7482.95587205833","8013.06031841573","8527.71249313896","8814.80112618318","9012.3660711785","9339.987833535","9503.78752093847","9664.34725521061","10053.4145375013","10635.381936046","10936.2756950022","11496.6056317615","12047.6128173637","12741.7851163738","12596.1977967153","",
"Pre-demographic dividend","PRE","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927.485069279259","963.434890442912","955.287403353119","1002.29058604213","1121.58961009284","1126.45060075393","1106.57239939083","1128.18531178984","1169.99896324072","1168.69232596642","1254.86882164616","1269.28833806488","1306.74910211426","1275.08152237703","1282.21480130593","1234.98688974041","1255.81688360536","1260.05423301387","1152.54458385373","",
"Puerto Rico","PRI","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","5996.03398896202","6502.18977857023","7044.45875498023","7965.53463922154","7929.24514852861","7131.90734355348","7357.43210761235","7576.83729278781","7495.97767267812","7737.03524800983","7807.60073081515","7617.48515960547","7581.28889487757","7653.34229932183","7455.97674772339","7887.07995114382","8807.77399386305","9406.66521741984","10114.6566404836","10793.9978045039","11602.9326601994","12138.4683574307","12640.2734703457","12540.7322718578","12900.0806506017","13030.3528490421","13292.0796813271","13812.2452860154","14590.1719314121","15073.2360309274","14951.7635990062","15167.1186307245","15321.7790710216","15259.475247166","15476.2057041835","15512.7899803525","15429.2229635706","15790.3133701067","15463.3094050776","15204.1496377918","15360.6194514817","15239.1621961067","14540.8829530715","14851.1480294246","14957.3844036207","15417.9212432888","15894.3221863193","16471.1748972004","16820.8298444514","17328.6295296799","15718.160552751","",
"Paraguay","PRY","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3554.32146944031","3551.03389504742","3378.84987196325","3448.39178768098","3275.57276984348","2886.93558255353","3013.7703159749","3365.12943475725","3165.09140200629","3262.17925355748","3186.97010211556","3307.51380438205","3614.54725716453","3766.42012124038","3731.76177848478","4122.11893335255","4290.56560161988","4094.90182533552","4468.19765790888","4729.08060006883","4758.73953054878","4968.43101763783","5206.74702706829","5244.89810589327","5165.17812739099","5131.31523254448","",
"West Bank and Gaza","PSE","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3405.26124780538","","","","","","",
"Post-demographic dividend","PST","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","14752.0421576738","15100.5648521736","15780.9707809482","16525.0595680904","16014.1369921826","15946.6812233796","16589.0469337822","17006.7925991708","17714.5900841802","17812.1717165007","17547.7800858859","17717.9113250277","17876.1902274843","18237.7419474797","19083.9373015872","19737.5135517861","20479.0569011126","21105.4003703949","22168.2226914822","22688.8459870065","23128.3094904886","23268.1876583996","23586.1825219132","23632.5794806657","24294.8997252895","24982.1541698319","25640.4384001253","26501.5327964345","27309.6052914028","28040.4042067415","28859.2498299693","29117.0871894712","29499.6522639442","29809.7496645014","30668.8173912128","31315.2456892041","32078.5265967151","32374.6879105034","31406.5052128005","30391.5716993938","31493.5504416107","31863.5665508861","32251.5069729815","32534.9980812298","33097.074287696","34015.1691851269","34351.8966936658","35120.5733792129","35588.6722450894","36078.8641483971","34058.1245016725","",
"French Polynesia","PYF","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47784.0814309345","","","","","","",
"Romania","ROU","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2427.68047373439","2234.84809928653","2106.9872346903","2224.64218835085","2461.25725467769","2604.44960904577","2616.77719031875","2629.30502790447","2770.49288024277","2762.00372897135","2912.01117403379","3118.93875672013","3285.99922368196","3434.05901886079","3894.8056561066","4341.42275450808","4905.07946119287","5658.72259093821","6598.313007147","6276.05947286884","5968.93546241953","6028.39676854105","6136.17230141872","6456.8058224105","6863.17270898026","7206.43758942442","7596.4397833614","8252.46617790103","8651.5959139951","9559.31012454291","9244.49978485685","",
"Russian Federation","RUS","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4160.333984375","3071.04028320313","2433.85888671875","2211.25268554688","2651.18505859375","2760.033203125","2587.01806640625","3128.72973632813","3849.21826171875","3966.52758789063","4131.97802734375","4438.283203125","5121.4794921875","5692.72900390625","6410.63818359375","7326.93310546875","7692.51416015625","6339.599609375","7125.041015625","7803.55029296875","8084.0263671875","8029.34228515625","7856.2919921875","7424.55908203125","7094.22412109375","7307.8955078125","7732.03125","7657.1748046875","7500.75244140625","",
"Rwanda","RWA","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","272.078512174145","294.757905450659","281.783066245654","312.115609343038","282.99433532703","269.766175664061","276.435393776715","246.547034169649","255.348432145701","244.49956619307","243.010946065987","264.841638604534","286.928836557643","288.93372488213","120.406849523395","190.273576358508","202.532607795061","233.470682534778","232.927468369003","274.944009755046","293.734549657588","298.623909609697","326.181099009369","309.007265357141","339.201182607831","371.684262085713","413.346315302676","433.598295633596","427.409025220892","451.359919768097","470.379758688394","502.083990307423","527.439789579309","537.623105488373","559.15660741622","608.58121502681","622.535122979749","625.111868886656","662.292513992208","709.647808999123","678.229220829789","",
"South Asia","SAS","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","372.258533832371","368.990649880618","359.913646203902","378.087230075516","347.903440682591","356.606731865508","370.201988460696","380.66378689647","398.743620758004","381.194757325017","410.817405486605","402.419508500034","397.188895124197","427.180391208789","426.623120596085","431.911018693842","440.300159688673","457.069078047579","478.887211840822","494.388918582889","514.82688139136","503.995272721911","515.228891991616","541.935247961511","559.059888907152","573.876271535707","618.053702884615","622.95055874304","652.209694075498","658.34887673388","678.156043449243","676.877729826386","693.972764512345","740.043069078723","795.391531201439","841.680477552344","885.984738847465","938.022714156511","940.303987620597","1015.31822196332","1089.32305225719","1124.04795367815","1172.35740588751","1221.10161733737","1284.18022398695","1372.4194449053","1418.61742029084","1513.24026287201","1582.34444884298","1637.667024626","1529.84013352357","",
"Saudi Arabia","SAU","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11201.1277272007","10788.7711603548","11575.3864895221","11797.1973870996","13106.6185106869","14847.0207611586","16172.0890763066","16904.6584996511","18993.474264632","16284.4922612208","17868.423640338","20237.5598823632","20675.9466450309","20042.6905792483","19469.6625645967","16895.9415563738","16268.5513481598","16627.1946783736","16744.4937465742","17435.9493009517","15657.01909103","",
"Sudan","SDN","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1181.5517578125","1039.72692871094","1124.07250976563","1258.87426757813","1183.45788574219","818.306335449219","610.287109375","1675.08093261719","1383.99133300781","1052.68493652344","",
"Senegal","SEN","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","979.538313754737","1008.23209579269","905.565903146989","955.581404988349","966.724202653419","1005.16878871722","981.385002519289","924.859437073752","948.88063341688","906.963391226685","959.839119469656","912.003946017398","819.192756113413","870.76858786571","931.691923322952","958.416981899793","992.402474110952","914.844354110533","882.336524982996","868.768729802157","865.644620916045","855.989186711622","823.980965504012","710.595554991458","751.211738552737","740.373325852814","769.803000238452","778.451732008874","857.318728086739","839.99894800176","906.323946882212","859.042585831673","913.040922247121","905.412138072841","938.331190162651","937.852039001041","947.239523369833","921.816461028505","966.816512632025","980.198132299961","938.294994287717","921.405538362954","950.424995045091","1009.41886247654","1068.01477523331","1121.40603525276","1179.54171808241","1200.09673437182","1222.57802923479","1199.31202848633","",
"Singapore","SGP","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43432.6852998427","","","","","","",
"Solomon Islands","SLB","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","2483.93843894221","2531.82972282624","2336.83460244305","2344.85049100351","2263.94441137287","2143.5281558614","1980.47372392897","2010.06272901622","2051.74818786816","2054.67609458747","2595.21093729832","2054.50162060319","2283.7721147343","2600.08329919445","3188.64023952504","3432.01473331098","2689.4009064702","2709.39902849118","2245.79222176884","2208.07191699173","1766.8209173845","1455.36761925018","1487.43930573277","1530.64621490331","1601.61301730136","1546.45708969441","1559.15392206147","1615.3767413097","1570.55690774428","1678.17569704321","1790.43659661853","1856.7808686064","1851.45923468007","1949.4762351289","1878.42646435223","1923.29055117196","2077.70457237559","2023.29534751941","1987.25855486562","2075.78247166073","2063.07769503672","",
"Sierra Leone","SLE","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","306.636518728329","361.162570039096","359.342138250294","376.672053332861","387.573104219989","400.386737760436","435.641945614029","463.646888411774","485.877700969125","474.629687013176","477.345132582972","578.864033844066","631.152962802923","552.99528178853","499.169746855405","446.669815930264","540.652052729468","566.993104238382","610.335525724403","596.460362528303","",
"El Salvador","SLV","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2262.33994092371","2276.99798521968","2429.49122231755","2608.02370907633","2749.61573018182","2906.5123895031","2866.64438805074","2917.60214528363","2995.30806859536","2955.52060937857","2918.97164298218","2922.55851436459","2926.11774160862","2902.70700503676","2854.2419401713","2936.63906502871","3039.74567398467","3036.39166474786","2973.14947286767","2832.01489639479","2846.80833433202","2941.49989791306","2958.00987585777","2987.96961722759","2962.43511612725","3078.20198222295","3128.4865113338","3118.99612860146","3093.59114720025","3247.93096559365","2891.56347790945","",
"San Marino","SMR","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","198.880874704759","","","","","","",
"Serbia","SRB","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3850.25630784762","4106.73260321429","4368.85498451639","4360.56813037948","4219.67743489216","4260.67700226932","3921.72789435535","4081.62632454805","3967.10740913661","4586.08083594642","4727.06515776264","4775.26533170667","5082.1223150332","5308.46647026787","5474.83802487441","",
"Sub-Saharan Africa (excluding high income)","SSA","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","853.59153585437","885.464195404598","877.541185666289","849.912520401708","838.232289162322","862.936054798368","896.796121290309","912.007765802994","896.935261982439","917.527403791003","941.29982794351","981.399086037419","1047.10098887849","1084.22308214845","1084.94382070143","1138.86082735284","1243.11277912756","1251.26672757052","1181.91721544819","1233.21147689666","1257.86412937825","1243.79988300575","1305.35109284639","1321.60766652302","1364.74014948495","1381.68085991429","1393.18738241037","1353.94181576687","1374.73418421977","1380.68972108441","1328.74175238144","",
"South Sudan","SSD","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1232.00382609435","776.042733001998","922.360154684001","824.121190142611","","","","","","",
"Sub-Saharan Africa","SSF","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","854.170799554275","886.066807012245","878.141062913107","850.49420672759","838.806002905589","863.528016246737","897.412670020197","912.63646025211","897.554316709779","918.16141812682","941.952265973608","982.082307257375","1047.82940013638","1084.98209542768","1085.70704436419","1139.66474720296","1243.99110683965","1252.15376078854","1182.7556851476","1234.08933854712","1258.75945383244","1244.69190189998","1306.28946745253","1322.55883500886","1365.72385794127","1382.6773885296","1394.19395892346","1354.92183419771","1375.73135890267","1381.69334630816","1329.70963978921","",
"Small states","SST","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9255.14944259257","","","","","","",
"Sao Tome and Principe","STP","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","874.954246661887","","","","","","",
"Suriname","SUR","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7559.87809763635","","","","","","",
"Slovak Republic","SVK","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5476.3294433606","5875.47857687684","6392.17392391229","6723.01478254018","6693.23497353771","6865.63158649263","7263.35432296352","7671.72847423666","7764.53533029995","8499.83280090697","9406.14965444196","10249.2856889275","11439.4055217715","12056.7855187233","11344.7519756291","11928.8234936867","11929.7808694215","12265.3987306568","12371.3497521726","12655.054551067","13140.2313617332","13260.1579843897","13692.2841967138","14231.5337092427","14459.9147176968","13763.7934707862","",
"Slovenia","SVN","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11051.9309363322","11339.0796842027","11914.3384629385","12345.1513461496","13102.6798187321","13041.9161261949","13649.9312898162","14225.9633854345","14681.5600900787","15117.8566323404","15525.3681327898","16304.6524605316","17350.921418371","17664.0742414075","16381.273340362","16130.1611852296","16048.1234719181","15239.3780905567","15169.2215891376","15827.6585375019","15895.0846873636","16696.0536319014","17712.2468556593","18670.3710509291","19290.3231435854","18304.1838811505","",
"Sweden","SWE","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","23142.8474356702","23200.6434106147","23681.4233971319","24529.3416052335","24471.8707716557","25567.3735856866","25692.4298159202","24692.1100130852","24909.099074987","25435.1270573008","25696.4678272129","25624.7046862573","25636.744477449","25709.3622750573","27037.5788147922","27528.3202656562","28916.0586179335","29830.9461193197","30261.1274567733","30695.8838330801","30260.9246324388","29929.5577972042","28920.4443808639","27525.1047194336","29055.2961736394","30657.9588993531","30856.9111904738","31576.7042868956","32939.662258875","34446.0852492365","35637.2648203522","35698.4680858696","36005.570697585","37268.6081236179","38114.3786662839","39168.4179443863","41409.3197862717","42985.7150087728","42331.2649627386","39202.063640843","41431.239814422","42077.7198801917","41531.6143926718","41660.4118869489","42312.2826113981","43360.744453672","43660.6911304202","44442.598038129","44511.3629925742","45569.7464860719","43557.3836257745","",
"Eswatini","SWZ","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1876.11247794539","1913.49174552435","1944.74343111778","1907.63255840905","1851.19235015231","1986.01607993657","2001.13777869131","2080.12540886708","1992.10505289259","1973.91068186937","2058.33612797811","2219.86845239975","2166.41162755302","2265.74522801634","2353.71193941485","2718.97620650547","2684.47503228103","2717.19589209908","2540.15974512451","2580.0381320395","2555.80990017455","2560.6287429079","2724.82399275046","2905.9934873838","2945.60008475597","2989.0275515879","2932.39160764501","2896.06853887442","3068.19710268303","2941.88529764101","2818.47781783922","",
"Sint Maarten (Dutch part)","SXM","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11999.7002751046","","","","","","",
"Syrian Arab Republic","SYR","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","787.891102781394","","","","","","",
"Turks and Caicos Islands","TCA","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23938.9643958976","","","","","","",
"Chad","TCD","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","428.215001755613","412.725030300199","575.698299804918","619.72400390549","574.950275234169","631.985297940767","641.807710007394","660.695282005082","594.360232190967","533.345962183137","438.14481552388","464.298012265269","471.849613209853","384.318583927143","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2995.44647874697","2645.01299428334","2700.56940109668","2212.55627408063","2209.19370238844","2180.21887280683","2305.80515713152","3155.93161130189","2900.7285334577","3604.18806990356","3905.43082932368","4525.06540721124","5675.17644442187","5961.45324018959","6684.56681735967","7170.99778196452","7461.14175166178","4202.1518638707","4390.38272480779","4708.94589023837","4994.89676092531","5354.75108573806","5670.88281587129","5865.57058140501","6114.67585484218","6016.38619758558","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3076.05299614023","3472.78716099513","3605.22371581498","3746.92774830741","3975.65779504453","4430.45238528294","4839.50340718824","5342.55732537985","6010.42962743411","6359.3729563526","5621.35237963043","6020.12447182112","6444.74853431488","6630.42870519171","6667.25064800178","6698.623006491","6580.29492672789","6457.65032260013","6698.96026478347","6992.47471794587","7141.34364220085","6961.00711465728","",
"Togo","TGO","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","472.87603873571","466.1716034147","465.147762168263","753.446326882624","450.595174374095","586.868719201767","577.122334492125","617.031596155252","549.286937622374","552.219044983705","510.185862282637","454.56930307201","420.051796030288","451.593763025243","482.020994380233","491.28939618508","473.318586185163","506.29675745362","510.294680737478","517.545195421961","479.903129959005","464.475845488662","325.873633611968","352.928093775439","376.602630391089","447.043419175724","437.261713765471","475.984071533656","486.298070384391","491.122249037017","477.106249973369","492.345744090081","511.171658279888","504.078954513839","426.49708831863","418.942687407123","392.109265079664","385.366007914886","390.973580127394","402.666360236477","406.114869810253","375.347138001097","428.49640201577","454.660810816446","497.599261084215","538.319277343444","552.535441185614","581.743315073795","607.54793826193","578.588429612483","",
"Thailand","THA","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4463.39441013914","","","","","","",
"Tajikistan","TJK","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1048.25882222408","","","","","","",
"Turkmenistan","TKM","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
